topic,period,p_value,odds_ratio,ci_lower,ci_upper,rate_difference,count_chart_topic,count_nochart_topic,total_chart,total_nochart,p_adjusted,significant,direction
60,1990-1994,1.0,0.9170166874787149,0.44055083466570516,2.206757845258568,-0.0003515261049809545,6,69,1538,16225,1.0,False,neutral
61,1990-1994,1.0,,0.20917741470265427,531.7241494980188,0.0,0,0,1538,16225,1.0,False,neutral
62,1990-1994,0.5155129141872722,1.5073891625615763,0.36520356153391176,12.187541527935522,0.00021876208471170011,1,7,1538,16225,0.7849855738760736,False,neutral
63,1990-1994,0.2625761551522534,0.25681958836504437,0.07455860179312834,1.9415871751316411,-0.0018767695023453105,1,41,1538,16225,0.5314313654822264,False,neutral
64,1990-1994,0.25169768748983473,0.0,0.014829886068729774,4.045773294978202,-0.0012942989214175654,0,21,1538,16225,0.5269920331818415,False,neutral
65,1990-1994,1.0,,0.20917741470265427,531.7241494980188,0.0,0,0,1538,16225,1.0,False,neutral
-1,1995-1999,0.0218310315891854,0.8728439774006262,0.7780524263648383,0.9808162343132463,-0.024095017474339203,398,4723,1823,19483,0.11251377819041705,False,neutral
0,1995-1999,3.398919903402498e-06,0.6247879639209221,0.5100452216064002,0.7721450197263897,-0.030142541809449537,100,1656,1823,19483,0.00011386381676398368,True,underrepresented
1,1995-1999,3.649099325975876e-27,3.348752209938316,2.754981072063267,4.089334142121191,0.0510946305384198,136,458,1823,19483,2.444896548403837e-25,True,overrepresented
2,1995-1999,0.0699562567157216,1.5434790871634256,0.998673127038217,2.4821522308218036,0.004025760928222754,21,146,1823,19483,0.26039273333074153,False,neutral
3,1995-1999,0.0016149316014279157,0.31677605368862893,0.15648317149793314,0.7484913983633965,-0.0070254082289385785,6,201,1823,19483,0.01545720247081005,True,underrepresented
4,1995-1999,0.12963783181354374,1.3472292510121457,0.9397419369852339,1.9851616551963727,0.004327217880060227,31,247,1823,19483,0.3474293892602972,False,neutral
5,1995-1999,0.13613835801516366,1.3658242593061534,0.9359447354080908,2.054574540587214,0.004067402362029387,28,220,1823,19483,0.35081807642369095,False,neutral
6,1995-1999,0.48382362453691086,0.7619441816461684,0.4351997540335014,1.4478890439256216,-0.0018703169752135483,11,154,1823,19483,0.8761130498371088,False,neutral
7,1995-1999,0.052389788527282294,1.245297292310531,1.0052089113343918,1.5564568020657636,0.009732016960986765,94,815,1823,19483,0.21938223945799462,False,neutral
8,1995-1999,0.02081833236098548,0.14202707647274057,0.0420022837063396,1.0657726733714945,-0.0033009634769150054,1,75,1823,19483,0.11251377819041705,False,neutral
9,1995-1999,0.0001491497615346151,0.5671200101631755,0.4208265415667158,0.7807685044789506,-0.017268637842817184,43,796,1823,19483,0.002498258505704803,True,underrepresented
10,1995-1999,0.7591295529999484,0.8340371621621622,0.46404632808561036,1.6390215804765367,-0.0010843665866319624,10,128,1823,19483,0.9871189389173777,False,neutral
11,1995-1999,0.06107130784589773,0.39449840164518557,0.17180973948401856,1.135323139002277,-0.003349108745210707,4,108,1823,19483,0.2406928015103028,False,neutral
12,1995-1999,0.7215047379364541,0.7866682123811732,0.39801253674881204,1.7653736879169306,-0.001036221318336261,7,95,1823,19483,0.9871189389173777,False,neutral
13,1995-1999,0.00029915582638546554,0.4943110755975542,0.3350733610031532,0.7580610203074629,-0.01311420798119598,24,512,1823,19483,0.004008688073565239,True,underrepresented
14,1995-1999,0.8688107487293153,0.8984327504662594,0.4852445613833021,1.835296877991433,-0.0005550501866558267,9,107,1823,19483,1.0,False,neutral
15,1995-1999,0.00414220772706906,1.6655836113221256,1.2129409713311998,2.3321478389287886,0.009078057810867311,42,272,1823,19483,0.034690989714203375,True,overrepresented
16,1995-1999,0.7251411222552675,0.8812676306894711,0.5606982393890657,1.4557170405321858,-0.001315407564196014,18,218,1823,19483,0.9871189389173777,False,neutral
17,1995-1999,0.6946699650877546,0.8538640132669983,0.514931369128227,1.5094276857984863,-0.001302540670856168,14,175,1823,19483,0.9871189389173777,False,neutral
18,1995-1999,0.14987994049004094,1.1299483661426506,0.9613209777218563,1.3342623527184243,0.010039273869121845,174,1664,1823,19483,0.358641286172598,False,neutral
19,1995-1999,0.10630627044595127,1.2693644382368854,0.9597521802401174,1.7060044072431684,0.006027224488068687,53,449,1823,19483,0.34111020466921144,False,neutral
20,1995-1999,1.0,0.9982506419383496,0.6258766432545452,1.6771341632897028,-1.61891984035243e-05,17,182,1823,19483,1.0,False,neutral
21,1995-1999,0.0007508860278403356,0.0,0.003813614542062839,0.9914047253294224,-0.004414104604013756,0,86,1823,19483,0.008384893977550415,True,underrepresented
22,1995-1999,0.8651533469766267,0.9472046103318913,0.68392844033983,1.3436149472467718,-0.0011070596195245572,37,417,1823,19483,1.0,False,neutral
23,1995-1999,0.2852549903388319,1.8605540550230657,0.7461817656276125,5.621452431193625,0.0010136690610819583,4,23,1823,19483,0.5972526360219292,False,neutral
24,1995-1999,0.04616127519290674,1.407735861927826,1.028845996017361,1.9651613597224529,0.006563044722533891,42,321,1823,19483,0.20618702919498344,False,neutral
25,1995-1999,0.534835769595507,1.1290807742981657,0.7816600816918425,1.680671634856469,0.0017929748395361864,29,275,1823,19483,0.942999909549973,False,neutral
26,1995-1999,0.26226453019859597,1.195198554158573,0.8819693460585055,1.6516619932070844,0.0038619543955067358,44,395,1823,19483,0.5668297910743848,False,neutral
27,1995-1999,0.698422741161051,1.110858287717792,0.5765007529151022,2.3841660217868244,0.0004362073928101213,8,77,1823,19483,0.9871189389173777,False,neutral
28,1995-1999,0.808912422001719,1.068921892189219,0.4820862786831644,2.809915698942269,0.00017639187477928127,5,50,1823,19483,1.0,False,neutral
29,1995-1999,0.8423934260643501,1.0249079717578904,0.513586816669386,2.314923385644498,9.296823152772334e-05,7,73,1823,19483,1.0,False,neutral
30,1995-1999,0.14266616208473712,1.5023571251343975,0.905030182688793,2.636920544483885,0.002736227926344722,15,107,1823,19483,0.3540234392473106,False,neutral
31,1995-1999,0.009673390188416644,1.414248471245555,1.1045362901189386,1.8323879449317617,0.01093840787088982,70,535,1823,19483,0.0666859546582329,False,neutral
32,1995-1999,0.6814621797920934,1.0969874987583896,0.6772502226387173,1.8766565551580436,0.0007697611901780615,16,156,1823,19483,0.9871189389173777,False,neutral
33,1995-1999,0.3190219914990864,0.4355982920351007,0.15111252607453776,1.9215759140658792,-0.0014179203839999024,2,49,1823,19483,0.6477113160739026,False,neutral
34,1995-1999,0.7661221615478155,0.6282585521852893,0.21413544736216159,2.7958366471679352,-0.0006480184181835498,2,34,1823,19483,0.9871189389173777,False,neutral
35,1995-1999,0.009953127560930284,0.6690043189753603,0.4957110899970405,0.9221691329566931,-0.011263402509449637,43,679,1823,19483,0.0666859546582329,False,neutral
36,1995-1999,0.5912542741907243,1.1875838516892303,0.30130083698721666,9.447839954214833,8.660517267694649e-05,1,9,1823,19483,0.9871189389173777,False,neutral
37,1995-1999,1.0,0.900960670877342,0.45373402034727606,2.028164954166299,-0.0004202997456831787,7,83,1823,19483,1.0,False,neutral
38,1995-1999,0.614727816655695,1.1879965774355212,0.532675214572498,3.1342886011975746,0.0004330258633847323,5,45,1823,19483,0.9871189389173777,False,neutral
39,1995-1999,0.4726928323722349,0.6811203878265554,0.33096061082398615,1.6269386173800855,-0.0015334408727819284,6,94,1823,19483,0.8761130498371088,False,neutral
40,1995-1999,0.12937301924509867,1.3233075747550178,0.9418376464326946,1.9051012743821265,0.004622311773046922,35,284,1823,19483,0.3474293892602972,False,neutral
41,1995-1999,0.7252399691318955,0.41072785611753776,0.11655883599951239,3.1331744239334287,-0.0007859503885815866,1,26,1823,19483,0.9871189389173777,False,neutral
42,1995-1999,1.0,0.8721544692643413,0.36948687556113224,2.5518681819990823,-0.0003208276796663862,4,49,1823,19483,1.0,False,neutral
43,1995-1999,0.03412407548893628,0.31320297349709114,0.12513330270231005,1.0561092713084157,-0.0035896943110509246,3,102,1823,19483,0.16330807555419505,False,neutral
44,1995-1999,1.0,,0.2119333097996679,538.6705043231048,0.0,0,0,1823,19483,1.0,False,neutral
45,1995-1999,1.0,0.9477542191839351,0.5382271691222308,1.8085211987561023,-0.0003305130435808431,11,124,1823,19483,1.0,False,neutral
46,1995-1999,6.344398128872738e-06,2.1434829424235735,1.590780781214663,2.933156666203998,0.014441637784902088,50,253,1823,19483,0.00014169155821149116,True,overrepresented
47,1995-1999,1.0,,0.2119333097996679,538.6705043231048,0.0,0,0,1823,19483,1.0,False,neutral
48,1995-1999,0.07545974173034878,0.4513481009117861,0.209935281864179,1.163681323333898,-0.003313830370254851,5,118,1823,19483,0.2660948787333352,False,neutral
49,1995-1999,0.1170975329461472,0.3997870879120879,0.15874965040158204,1.3527275459931793,-0.0024605047611869404,3,80,1823,19483,0.34111020466921144,False,neutral
50,1995-1999,0.7574618899189824,0.905096470948721,0.6085562103911357,1.3971618485081085,-0.001360371303066328,24,283,1823,19483,0.9871189389173777,False,neutral
51,1995-1999,0.11313274641757852,1.6311798495445478,0.9637104667023413,2.9282732313231863,0.0029575835399943164,14,92,1823,19483,0.34111020466921144,False,neutral
52,1995-1999,1.0,0.0,0.04064965504860195,12.472999716359647,-0.0003592875840476313,0,7,1823,19483,1.0,False,neutral
53,1995-1999,0.7591168712708609,1.0582989655206354,0.7291800076761161,1.5849044996267516,0.000833814105600704,28,283,1823,19483,0.9871189389173777,False,neutral
54,1995-1999,1.0,0.0,0.06387613840350288,22.055677508207204,-0.00020530719088436073,0,4,1823,19483,1.0,False,neutral
55,1995-1999,0.2530789486013446,0.0,0.01438051802908194,3.911483723518198,-0.001129189549863984,0,22,1823,19483,0.5652096518763363,False,neutral
56,1995-1999,0.11364583241574175,0.0,0.00947282815820139,2.522478692615432,-0.001745111122517066,0,34,1823,19483,0.34111020466921144,False,neutral
57,1995-1999,1.0,1.0029685737255847,0.7073081601353065,1.4619762716283045,5.1045246444506726e-05,32,341,1823,19483,1.0,False,neutral
58,1995-1999,0.3833601012416621,1.4033870749220974,0.7205501138768265,3.034178890028537,0.001257436156347564,8,61,1823,19483,0.7338607652340389,False,neutral
59,1995-1999,0.013594472227138528,0.352108058487968,0.1646059241172073,0.9049072733535841,-0.005007614695050826,5,151,1823,19483,0.08280269447438922,False,neutral
60,1995-1999,0.6849303287253474,0.7213525406594713,0.3309855713844093,1.875883469564648,-0.0010554512705268828,5,74,1823,19483,0.9871189389173777,False,neutral
61,1995-1999,1.0,,0.2119333097996679,538.6705043231048,0.0,0,0,1823,19483,1.0,False,neutral
62,1995-1999,0.642052898542765,1.5273397662195027,0.4810631603415856,7.059812365434654,0.00037851753623825365,2,14,1823,19483,0.9871189389173777,False,neutral
63,1995-1999,0.2324355846805249,0.6224206229514789,0.32896037229221464,1.319171255376983,-0.00264340047045529,8,137,1823,19483,0.5370063508136265,False,neutral
64,1995-1999,0.36516760168133255,0.3049709894934922,0.08794834958591201,2.3117201921517583,-0.0012478915680713982,1,35,1823,19483,0.7195949797838024,False,neutral
65,1995-1999,1.0,,0.2119333097996679,538.6705043231048,0.0,0,0,1823,19483,1.0,False,neutral
-1,2000-2004,0.024163372046879687,0.8902420578035645,0.8055038809468877,0.9850621215182702,-0.021019959566881408,540,5474,2383,22106,0.11563899479578137,False,neutral
0,2000-2004,4.239157473475378e-09,0.5955865183602045,0.4976106838281907,0.7177363628847553,-0.033535061050789544,129,1938,2383,22106,1.4201177536142517e-07,True,underrepresented
1,2000-2004,1.8458076793925674e-32,3.2809743894165537,2.7507476066314966,3.926920723521993,0.0490167942586475,172,512,2383,22106,1.2366911451930202e-30,True,overrepresented
2,2000-2004,0.37806608517437645,1.2194803132938188,0.7917758722782966,1.9557416617662693,0.0015745673413707787,21,160,2383,22106,0.6178706181938451,False,neutral
3,2000-2004,0.0001204623518205089,0.2606821663584191,0.1289223432996814,0.6154739358677552,-0.007072321856401722,6,212,2383,22106,0.002017744392993524,True,underrepresented
4,2000-2004,0.00950710698313555,1.5357015047959872,1.139498529734238,2.1049837634947175,0.006933593790783876,48,292,2383,22106,0.05790692435182562,False,neutral
5,2000-2004,0.06659685193560531,1.3440901286725697,1.0001705741973173,1.8378686754145166,0.0050788937093580195,48,333,2383,22106,0.24788828220475312,False,neutral
6,2000-2004,0.3696761573136028,0.7004559195202934,0.37969239309416614,1.4272066503024323,-0.0016064019015843965,9,119,2383,22106,0.6178706181938451,False,neutral
7,2000-2004,0.22529294431880792,1.1449173283719283,0.9276393079942529,1.425330981390372,0.004968089697451709,97,790,2383,22106,0.5390938310485761,False,neutral
8,2000-2004,0.32161165964889205,0.5292980243799916,0.22771778718186536,1.5344885632544745,-0.0014880046731691684,4,70,2383,22106,0.6178706181938451,False,neutral
9,2000-2004,0.0009197924189608257,0.6565489749430524,0.5107418121436461,0.8561265718788569,-0.013280459741924034,63,878,2383,22106,0.011869771645661751,True,underrepresented
10,2000-2004,0.21713974848368214,0.6518165037422173,0.36382156979392494,1.2779815876049394,-0.0022272043003118648,10,142,2383,22106,0.5390938310485761,False,neutral
11,2000-2004,0.5715630206735061,1.1606463878326996,0.7127312136944725,1.993664047394112,0.0009239425848045534,16,128,2383,22106,0.7579661160666158,False,neutral
12,2000-2004,0.04931824611358347,1.652438445846577,1.0398569854015838,2.7392121205192734,0.0031328282502886655,19,107,2383,22106,0.19469739565860608,False,neutral
13,2000-2004,0.003437111376529571,0.6125834398522937,0.44251332097760226,0.8697934264128013,-0.009320749196855998,36,540,2383,22106,0.031422237037372014,True,underrepresented
14,2000-2004,0.8647960985397813,1.0424863989545305,0.573407512843586,2.0655070735903482,0.00017033482933619462,10,89,2383,22106,0.9820565864773788,False,neutral
15,2000-2004,0.006228277302776236,1.5388691920134354,1.1574487716509456,2.0775109716082505,0.007674691722053801,53,322,2383,22106,0.04636606436511198,True,overrepresented
16,2000-2004,0.2869320516242103,0.7268046023772463,0.44555265903706087,1.2588755210234837,-0.0023456015287270935,15,191,2383,22106,0.6018661522780885,False,neutral
17,2000-2004,0.008279837270171788,0.4326953454085931,0.23711076426139877,0.8748896064776609,-0.004908672778269459,9,192,2383,22106,0.05547490971015098,False,neutral
18,2000-2004,0.22267505479764085,1.0943028082569086,0.9483283540463309,1.2671815103388915,0.007428842354536461,225,1923,2383,22106,0.5390938310485761,False,neutral
19,2000-2004,0.0010629646249846344,1.4829572841829826,1.1883858083709136,1.8671584135701298,0.011982665142303141,90,570,2383,22106,0.011869771645661751,True,overrepresented
20,2000-2004,0.5882722094845376,1.0875365556239007,0.7822361937342073,1.547641882415952,0.001231885480323526,37,316,2383,22106,0.7579661160666158,False,neutral
21,2000-2004,0.003751908899984718,0.0,0.004649153171184473,1.2162574580294134,-0.002759431828462861,0,61,2383,22106,0.031422237037372014,True,underrepresented
22,2000-2004,0.42118731682936156,0.874788973567432,0.653714009440532,1.192809591734344,-0.0027595457267104925,47,497,2383,22106,0.6271011161681604,False,neutral
23,2000-2004,0.4343799671257502,0.4520543735466754,0.15563800908892286,2.001679453723017,-0.0010154218606956852,2,41,2383,22106,0.6326838651614188,False,neutral
24,2000-2004,1.0,0.9954472935067102,0.7357007681980027,1.373807085275513,-8.287995819478491e-05,44,410,2383,22106,1.0,False,neutral
25,2000-2004,0.3664615612530975,1.175676652605989,0.8249220153371094,1.7208774314975321,0.0019835949316646586,32,253,2383,22106,0.6178706181938451,False,neutral
26,2000-2004,0.29921797181656057,1.1718346991931898,0.8814636022393088,1.5840342167127732,0.003080776751120066,51,405,2383,22106,0.6075031549002896,False,neutral
27,2000-2004,0.4041202195017687,0.675461209315376,0.3420029936738536,1.5150332762335204,-0.0014052386132220145,7,96,2383,22106,0.6213639058816519,False,neutral
28,2000-2004,1.0,0.9122257701883487,0.4361959047665703,2.2018805393624725,-0.00024159716627234493,6,61,2383,22106,1.0,False,neutral
29,2000-2004,0.26491620558509804,0.605718398942698,0.307696419666252,1.3556049279196216,-0.0019028410740923665,7,107,2383,22106,0.6018661522780885,False,neutral
30,2000-2004,0.38933398031551225,0.7123731725501637,0.39671120746052363,1.399012798792115,-0.0016843652520896627,10,130,2383,22106,0.6210803971699838,False,neutral
31,2000-2004,0.9428315055648511,0.9759327472825473,0.74171291532942,1.304959158677139,-0.0005458573517844942,54,513,2383,22106,1.0,False,neutral
32,2000-2004,0.35088935754609585,1.243166273444389,0.7904031199744679,2.0443481346165835,0.0015495476929739092,19,142,2383,22106,0.6178706181938451,False,neutral
33,2000-2004,0.6807379072910961,0.7475786103800971,0.3407536454392553,1.9521762633055737,-0.0007064728639892808,5,62,2383,22106,0.8292625416091534,False,neutral
34,2000-2004,0.5773677120892597,0.5296934061318773,0.18088378642833292,2.354974438275261,-0.0007440023365845842,2,35,2383,22106,0.7579661160666158,False,neutral
35,2000-2004,0.2874584607895348,0.8604421546455362,0.668808605372422,1.1222822022879133,-0.004220632447355564,64,687,2383,22106,0.6018661522780885,False,neutral
36,2000-2004,0.7155859812586056,0.46360201511335014,0.12918228823218936,3.5617202346719616,-0.0004850926366719175,1,20,2383,22106,0.856147513291546,False,neutral
37,2000-2004,0.11469868938597971,0.5047462423987455,0.2464555596453145,1.2017929512812564,-0.0024581899465130038,6,110,2383,22106,0.34930964494821093,False,neutral
38,2000-2004,0.49403932419331903,1.3261784511784511,0.6516751910502231,3.0347147778176766,0.0007208809923149435,7,49,2383,22106,0.6895965566865079,False,neutral
39,2000-2004,0.2841299496302997,0.6498097876269622,0.341953357509863,1.3813353866661906,-0.0017998580751902317,8,114,2383,22106,0.6018661522780885,False,neutral
40,2000-2004,0.015140376841163521,1.4760814882383835,1.0993857835975844,2.0152217382335644,0.006538974328815662,49,310,2383,22106,0.07803117295061199,False,neutral
41,2000-2004,0.04783266506147871,0.0,0.00738470867766803,1.957945053945217,-0.0017189903193703068,0,38,2383,22106,0.19469739565860608,False,neutral
42,2000-2004,1.0,0.8917480753056868,0.4031404756948023,2.3406608400033386,-0.0002541069904707792,5,52,2383,22106,1.0,False,neutral
43,2000-2004,0.6580648988981385,1.110663737088389,0.6625865652874711,1.9794062090436404,0.0005822668249447337,14,117,2383,22106,0.8164879301143569,False,neutral
44,2000-2004,1.0,,0.1839803994866278,467.5608151283247,0.0,0,0,2383,22106,1.0,False,neutral
45,2000-2004,0.63611922231892,0.7794368902991127,0.42116640933853916,1.5916875849085224,-0.0010635628533621944,9,107,2383,22106,0.8041507150069367,False,neutral
46,2000-2004,2.0586574568782993e-05,1.851978563446104,1.4296017687640772,2.4270058859969623,0.012735380694831702,67,340,2383,22106,0.00045976683203615353,True,overrepresented
47,2000-2004,0.36376250144448335,0.2989491075539666,0.08571366841997224,2.271258716908375,-0.0009826950975422694,1,31,2383,22106,0.6178706181938451,False,neutral
48,2000-2004,0.16871153004080558,0.5536957898069009,0.28196000973898605,1.237127179165451,-0.0023552069476108686,7,117,2383,22106,0.4709863546972489,False,neutral
49,2000-2004,1.0,0.927502102607233,0.4184550798380171,2.437590021543233,-0.00016363381576707872,5,50,2383,22106,1.0,False,neutral
50,2000-2004,0.33040788418135114,0.8211096497735486,0.5739494764678048,1.2101446124135882,-0.0027007932139727804,30,338,2383,22106,0.6178706181938451,False,neutral
51,2000-2004,0.7493612787631773,1.102680491583532,0.6340657442422357,2.0595383084836123,0.00046677400184416424,12,101,2383,22106,0.8808281697742609,False,neutral
52,2000-2004,1.0,0.0,0.08901595547726174,38.64766075930127,-9.047317470370036e-05,0,2,2383,22106,1.0,False,neutral
53,2000-2004,0.37809993053653207,0.8511582523219254,0.6172491618243825,1.2014295239753738,-0.0027364243824408545,38,413,2383,22106,0.6178706181938451,False,neutral
54,2000-2004,0.7956611548562641,0.6953571428571429,0.26858097681799203,2.389358579335605,-0.000550546162978749,3,40,2383,22106,0.9191258168167189,False,neutral
55,2000-2004,1.0,0.9939075630252101,0.3750168700252854,3.459380404061763,-7.707114756546956e-06,3,28,2383,22106,1.0,False,neutral
56,2000-2004,0.07063903294293339,0.0,0.008466212532504985,2.2566973408803825,-0.0014928073826110558,0,33,2383,22106,0.24909553721981775,False,neutral
57,2000-2004,0.010882357812213934,1.4535028395168497,1.107531213235418,1.9346446221501847,0.007465821318934876,58,373,2383,22106,0.06075983111819447,False,neutral
58,2000-2004,0.40805987848944303,0.5882957358367195,0.25210715096050096,1.709551141874675,-0.001171348561706217,4,63,2383,22106,0.6213639058816519,False,neutral
59,2000-2004,0.16711227510127188,1.3537974683544305,0.8920272086882167,2.130594348438295,0.0025043187368046496,23,158,2383,22106,0.4709863546972489,False,neutral
60,2000-2004,0.4755066964847726,1.276802276559865,0.7139542279793255,2.4638376924093595,0.0009971032258679325,11,80,2383,22106,0.6778499715846759,False,neutral
61,2000-2004,0.0973089958756993,inf,1.13358819341399,683.5359391822528,0.000419639110365086,1,0,2383,22106,0.3104620344605644,False,neutral
62,2000-2004,0.511729456602503,0.3565200542530517,0.10119758893671715,2.7193968691803656,-0.0007565121607830186,1,26,2383,22106,0.6997117059666877,False,neutral
63,2000-2004,0.08200525105554868,0.5475601915487962,0.29865400109449874,1.110815521400305,-0.0030992092841954527,9,152,2383,22106,0.2747175910360881,False,neutral
64,2000-2004,0.1799025090440321,0.23159109991603694,0.06719380099372813,1.7512346973072457,-0.001389824383708921,1,40,2383,22106,0.482138724238006,False,neutral
65,2000-2004,0.04940083173427319,4.642857142857143,1.3621924383406447,18.345887969646558,0.000987497806984157,3,6,2383,22106,0.19469739565860608,False,neutral
-1,2005-2009,0.6023216967947913,1.028192500497647,0.9294665219913586,1.138663428217025,0.005231656661386419,543,6189,2138,24881,0.9374941055936727,False,neutral
0,2005-2009,0.00013936074187046864,0.7150886100646695,0.6008973531679254,0.8563340866686778,-0.02360780815277541,139,2205,2138,24881,0.002755699220304666,True,underrepresented
1,2005-2009,5.48913048949071e-15,2.4380797244298726,1.9939166592735085,3.0003288557260888,0.031266884627139495,116,572,2138,24881,3.6777174279587756e-13,True,overrepresented
2,2005-2009,0.905105786206166,0.9221427977724213,0.5874288188678888,1.5217427839156796,-0.000704344259592404,18,227,2138,24881,0.9941325848493955,False,neutral
3,2005-2009,0.23389955890410163,0.709561756264443,0.4304207271986451,1.2487799347434039,-0.0026556342709538753,14,229,2138,24881,0.6529696019406172,False,neutral
4,2005-2009,0.01957151855839545,1.4953711222998214,1.0940893828114941,2.085527517828376,0.006421586395771468,42,329,2138,24881,0.1171419654370896,False,neutral
5,2005-2009,0.0710297071560117,0.7054716064238441,0.4955869293902264,1.0354424094161763,-0.0057423194085794126,30,492,2138,24881,0.2921797656048466,False,neutral
6,2005-2009,0.8830148031596249,1.0293461384553821,0.6089455067330446,1.8628981817712784,0.00017232635389355117,13,147,2138,24881,0.9860331968615811,False,neutral
7,2005-2009,0.17628706721187257,1.1848302963421526,0.9307657296785493,1.5267075938394852,0.005034497416307803,71,701,2138,24881,0.5368742501452483,False,neutral
8,2005-2009,0.13016902692232907,0.31388551472821136,0.11041094299713454,1.3750407170586656,-0.0020387032922172593,2,74,2138,24881,0.484518044655336,False,neutral
9,2005-2009,0.1429010172805833,0.8348626052450093,0.662960641361476,1.0637335588962218,-0.006734018380249576,76,1052,2138,24881,0.5039141135683727,False,neutral
10,2005-2009,0.0030236266503144184,0.17826995102276,0.06344538907415163,0.7763475403252745,-0.004289416687981096,2,130,2138,24881,0.02894042651015229,True,underrepresented
11,2005-2009,0.18769900628393693,1.3865540400193865,0.8640275964974762,2.3404821603452786,0.0022039989865323024,17,143,2138,24881,0.5467753661314685,False,neutral
12,2005-2009,0.7100056298326165,1.1390375150611636,0.6122504645851032,2.3346128271511857,0.0005119410489345566,9,92,2138,24881,0.9663849033281958,False,neutral
13,2005-2009,6.4043593472533595e-06,0.44841513397730315,0.3108822819777218,0.6697079812078266,-0.01510337945759326,27,690,2138,24881,0.00021454603813298755,True,underrepresented
14,2005-2009,1.0,0.947066013335807,0.47769220124481493,2.1296940976975507,-0.00018236478227569948,7,86,2138,24881,1.0,False,neutral
15,2005-2009,0.032321715558960136,1.4041994846719175,1.0451496599453958,1.9212041327449414,0.006228168063142393,47,392,2138,24881,0.16658114941925609,False,neutral
16,2005-2009,0.33026201623324225,0.7354858501418821,0.4458581392023011,1.2950368578342573,-0.0023341037858447553,14,221,2138,24881,0.7137920996008784,False,neutral
17,2005-2009,0.617455783516293,0.8421907746079856,0.5170651731439037,1.457048803486727,-0.00130369858938275,15,207,2138,24881,0.9374941055936727,False,neutral
18,2005-2009,0.9680385008747593,0.9925408704469971,0.8499980953416223,1.164210222589849,-0.0005907257930349019,184,2156,2138,24881,1.0,False,neutral
19,2005-2009,0.00016451935643609946,1.547773501924134,1.2537592457263849,1.9268436204058783,0.01573393938872137,98,749,2138,24881,0.002755699220304666,True,overrepresented
20,2005-2009,0.010026677920892527,0.583792377834931,0.39258338878142035,0.9039064146520194,-0.007529328847597067,23,455,2138,24881,0.07464304674442214,False,neutral
21,2005-2009,0.0012193444051356744,0.0,0.0039741001484320795,1.0322648578414266,-0.003617217957477593,0,90,2138,24881,0.013616012524015031,True,underrepresented
22,2005-2009,0.8259572979699308,1.02693751820507,0.7801548163506108,1.3745178049131588,0.0006345452247929345,53,601,2138,24881,0.9795238972979934,False,neutral
23,2005-2009,0.796361882883193,0.7269613583138174,0.2833659536665768,2.4853162348044675,-0.0005260023680915735,3,48,2138,24881,0.9795238972979934,False,neutral
24,2005-2009,0.30854090060627287,1.165543804506048,0.8818647740160453,1.5665476303782095,0.003382123228363079,52,521,2138,24881,0.7128358738144925,False,neutral
25,2005-2009,0.5773698948081427,0.8458048779605792,0.5456055756528043,1.3752255474739663,-0.001603121973785114,19,261,2138,24881,0.9374941055936727,False,neutral
26,2005-2009,0.03568675639620385,1.3999918271083143,1.048034224763077,1.9030273937089395,0.006440178166688966,49,410,2138,24881,0.17078661989611843,False,neutral
27,2005-2009,0.8625658200086808,0.8696064235882586,0.456706528185274,1.8511023108292004,-0.00055865545816609,8,107,2138,24881,0.9795238972979934,False,neutral
28,2005-2009,0.6436526695120738,1.1839921137151397,0.5651835345520034,2.8609893410369986,0.00043507375744653064,6,59,2138,24881,0.9374941055936727,False,neutral
29,2005-2009,0.8501409648675533,1.0462414939072637,0.5461550048457475,2.236420320848314,0.00016478813332942814,8,89,2138,24881,0.9795238972979934,False,neutral
30,2005-2009,0.4304272104817941,0.7206609164028096,0.3804344779836265,1.5285987729761774,-0.001442864292216169,8,129,2138,24881,0.8287099703385072,False,neutral
31,2005-2009,0.007600727847176687,1.4709422300630324,1.1295307689779417,1.9426924201517253,0.008811973055354336,60,479,2138,24881,0.06365609572010475,False,neutral
32,2005-2009,0.28941646550430056,1.3031161473087818,0.8414351107746949,2.107575132126313,0.0021602923461044067,20,179,2138,24881,0.7128358738144925,False,neutral
33,2005-2009,1.0,0.969679186228482,0.507515949034866,2.069025397205534,-0.0001165510411410514,8,96,2138,24881,1.0,False,neutral
34,2005-2009,0.16832951642659363,0.0,0.01164479674802599,3.116700873049178,-0.0012057393191591977,0,30,2138,24881,0.5368742501452483,False,neutral
35,2005-2009,0.5397636118683513,0.9028228109142442,0.6900689070971369,1.2005178158563572,-0.002690280007860802,55,707,2138,24881,0.9272862050046035,False,neutral
36,2005-2009,0.7380056497491784,1.204167003149479,0.4555166691526918,4.185321226282429,0.0002376325340425851,3,29,2138,24881,0.9695368339842148,False,neutral
37,2005-2009,0.3261233481883882,0.5341865149899278,0.23139784025067242,1.5422969926390029,-0.0016257366354774827,4,87,2138,24881,0.7137920996008784,False,neutral
38,2005-2009,0.4946487864059689,1.3365540691278628,0.6645432289271783,3.034585902088198,0.0008224179836902987,7,61,2138,24881,0.895715369978376,False,neutral
39,2005-2009,0.7024846013564809,1.0956531344932339,0.5709852664049758,2.344760087007951,0.0003255533758839881,8,85,2138,24881,0.9663849033281958,False,neutral
